timestamp,price,volume,price_change,price_ma_7,price_ma_30,price_std_7,volume_ma_7,target,price_lag_1,price_lag_3,price_lag_7
1736467200000,92376.27578346101,65850881574.76184,-0.02778920154026998,97325.7363743293,97968.83920982228,3069.6274417697364,45017710156.93119,1,95016.71440989176,102229.39453189743,96852.14681235075
1736553600000,94736.6267420969,63433655716.757095,0.02555148428118903,96847.49122422778,97755.9394975476,3190.1580893948276,48976568695.31069,0,92376.27578346101,96952.09886774956,98084.34279280754
1736640000000,94559.55167224213,17836423168.41627,-0.0018691299864076472,96319.32163904817,97574.56427444394,3223.8330909423826,48527624087.801476,0,94736.6267420969,95016.71440989176,98256.73876849933
1736726400000,94454.77089638807,19608932595.53299,-0.0011080929848023002,95760.77612910383,97344.64898055946,3148.2327362816973,48463143910.775406,1,94559.55167224213,92376.27578346101,98364.58946599838
1736812800000,94456.3493746993,76328330233.31137,1.6711472552000117e-05,94650.34110664696,97114.29360486497,1335.119202776104,52779850039.182495,1,94454.77089638807,94736.6267420969,102229.39453189743
1736899200000,96574.07768799194,51241728228.81719,0.022420179557139264,94596.33808096731,96842.71281052838,1230.0080670372242,51441488765.13438,1,94456.3493746993,94559.55167224213,96952.09886774956
1736985600000,100313.15239828422,57637319739.543396,0.03871716717163309,95352.97207930908,96650.68098262412,2502.508864402984,50276753036.7343,0,96574.07768799194,94454.77089638807,95016.71440989176
1737072000000,100044.57926776377,50150102497.2729,-0.0026773471284613493,96448.44400563804,96451.00317812808,2655.9790938532465,48033784597.09303,1,100313.15239828422,94456.3493746993,92376.27578346101
1737158400000,104160.69358484233,69135117732.00064,0.041142802010911694,97794.7392688874,96577.84042601782,3790.0362434317894,48848279170.69924,1,100044.57926776377,96574.07768799194,94736.6267420969
1737244800000,104334.61575724394,49416447749.13053,0.001669748601087706,99191.17699531621,96793.9491589007,4180.102187548276,53359711253.65843,0,104160.69358484233,100313.15239828422,94559.55167224213
1737331200000,101275.33714814208,72970313683.92325,-0.029321798780760466,100165.54360270966,96913.41258660788,3653.855830934299,60982765694.85704,1,104334.61575724394,100044.57926776377,94454.77089638807
1737417600000,101764.90860170545,120158523166.88387,0.004834063922663168,101209.62349228197,97065.48204104885,2659.4587342702184,67244221828.22453,1,101275.33714814208,104160.69358484233,94456.3493746993
1737504000000,106182.2368201815,95344290057.8965,0.04340718504219265,102582.21765402333,97435.08080343416,2326.901367015998,73544587803.80728,0,101764.90860170545,104334.61575724394,96574.07768799194
1737590400000,103673.53509537787,55030669602.56557,-0.023626378572642937,103062.2723250367,97736.03494479199,2118.0167234072096,73172209212.81046,1,106182.2368201815,101275.33714814208,100313.15239828422
1737676800000,104067.60991206947,102455227371.20761,0.0038011129487294237,103636.99098850894,97915.09814160012,1658.7189095192446,80644369909.08684,1,103673.53509537787,101764.90860170545,100044.57926776377
1737763200000,104835.19253555956,51418786362.7815,0.007375807171305704,103733.34798146856,98098.10608699635,1712.9176070904546,78113465427.76982,0,104067.60991206947,106182.2368201815,104160.69358484233
1737849600000,104796.04077738234,22740744964.719296,-0.00037346006842065016,103799.2658414883,98402.03036472063,1748.4229685870744,74302650744.2825,0,104835.19253555956,103673.53509537787,104334.61575724394
1737936000000,102552.24874280207,20639818380.26942,-0.02141103822182311,103981.6817835826,98676.04041379635,1488.5005781157454,66826865700.90339,0,104796.04077738234,104067.60991206947,101275.33714814208
1738022400000,101958.46953745594,93191643783.24739,-0.005790016431870826,104009.33334583267,98901.83541661533,1441.5128636857255,62974454360.383896,0,102552.24874280207,104835.19253555956,101764.90860170545
1738108800000,101313.11264498268,45780526813.56264,-0.006329605528613502,103313.74417794714,99156.82425412674,1392.177104545569,55893916754.05048,1,101958.46953745594,104796.04077738234,106182.2368201815
1738195200000,103718.97939813645,47425401641.53094,0.023746844710855086,103320.23622119836,99526.5474963602,1394.2389558203731,54807449902.47411,1,101313.11264498268,102552.24874280207,103673.53509537787
1738281600000,104781.5135100103,42122570869.034325,0.010244355642907044,103422.22244947562,99902.33598844669,1481.405252974703,46188498973.59221,0,103718.97939813645,101958.46953745594,104067.60991206947
1738368000000,102382.39409722165,37187819228.35328,-0.02289639968370427,103071.82267257021,100168.94325450786,1377.96151697848,44155503668.67389,0,104781.5135100103,101313.11264498268,104835.19253555956
1738454400000,100674.78762544956,22827776122.48367,-0.016678712065968604,102483.0722222941,100296.36461494448,1398.7570046832188,44167936691.21166,0,102382.39409722165,103718.97939813645,104796.04077738234
1738540800000,97568.31653024875,59784234332.21204,-0.0308564951411483,101771.08190621505,100279.16373952586,2321.6608135510974,49759996112.91775,1,100674.78762544956,104781.5135100103,102552.24874280207
1738627200000,101466.8606657039,122163969235.23686,0.0399570708411936,101700.85206739334,100386.16780276601,2322.483025631622,53898899748.91625,0,97568.31653024875,102382.39409722165,101958.46953745594
1738713600000,98118.43921664466,73196693057.98114,-0.033000148295620035,101244.47014905931,100377.96279445423,2695.3327936739224,57815494926.690315,0,101466.8606657039,100674.78762544956,101313.11264498268
1738800000000,96582.88682919052,48848958931.79228,-0.01564998790964922,100225.02835349563,100189.74587103065,2941.6901381813504,58018860253.87052,1,98118.43921664466,97568.31653024875,103718.97939813645
1738886400000,96635.41875332211,44462180396.172516,0.0005439050939168855,99061.30053111158,100179.18986721641,2400.17875037205,58353090186.318825,0,96582.88682919052,101466.8606657039,104781.5135100103
1738972800000,96558.4563096667,57077722340.22422,-0.0007964206566111187,98229.30941860375,100230.58126387557,2039.3728793162368,61194504916.586105,0,96635.41875332211,98118.43921664466,102382.39409722165
1739059200000,96558.23762501091,20760850644.84597,-2.2647903057393393e-06,97641.2308471125,100369.97999192723,1795.6202679852822,60899229848.35215,0,96558.4563096667,96582.88682919052,100674.78762544956
